time_days,Re188 top 14
1.800730210617638e-05,1.2331661907210433e-88
1.8038991148227235e-05,1.2331661907210433e-88
1.8070735956287914e-05,1.2331661907210433e-88
1.810253662849479e-05,1.2331661907210433e-88
1.8134393263156946e-05,1.2331661907210433e-88
1.8166305958756464e-05,1.2331661907210433e-88
1.819827481394873e-05,1.2331661907210433e-88
1.8230299927562746e-05,1.2331661907210433e-88
1.8262381398601438e-05,1.2331661907210433e-88
1.8294519326241947e-05,1.2331661907210433e-88
1.8326713809835943e-05,1.2331661907210433e-88
1.8358964948909947e-05,1.2331661907210433e-88
1.8391272843165613e-05,1.2331661907210433e-88
1.8423637592480057e-05,1.2331661907210433e-88
1.845605929690615e-05,1.2331661907210433e-88
1.848853805667284e-05,1.2331661907210433e-88
1.852107397218546e-05,1.2331661907210433e-88
1.8553667144026028e-05,1.7725935174958115e-12
1.8586317672953563e-05,3.26111235961257e-12
1.861902565990441e-05,4.225366092161531e-12
1.8651791205992533e-05,4.9222824950477425e-12
1.8684614412509835e-05,5.491258175148298e-12
1.8717495380926472e-05,6.0071228781466544e-12
1.8750434212891173e-05,6.510762167788229e-12
1.878343101023153e-05,7.026838250031733e-12
1.8816485874954346e-05,7.852257282138595e-12
1.8849598909245936e-05,8.832612625173587e-12
1.888277021547242e-05,9.879775107646052e-12
1.891599989618009e-05,1.0955059029652219e-11
1.8949288054095673e-05,1.2047408631711709e-11
1.898263479212669e-05,1.3161504978936047e-11
1.9016040213361746e-05,1.4311182213546568e-11
1.9049504421070868e-05,1.550428778300102e-11
1.908302751870581e-05,1.6750672769529346e-11
1.9116609609900386e-05,1.8059690183981708e-11
1.915025079847078e-05,1.9440173634046434e-11
1.918395118841587e-05,2.0900486430249578e-11
1.921771088391755e-05,2.2450128006455812e-11
1.925152998934105e-05,2.4112343127277977e-11
1.9285408609235273e-05,2.5880552189578175e-11
1.9319346848333088e-05,2.7762406872575815e-11
1.9353344811551683e-05,2.976574284980844e-11
1.938740260399287e-05,3.189864086813516e-11
1.9421520330943435e-05,3.417297771848118e-11
1.945569809787542e-05,3.658764618864634e-11
1.94899360104465e-05,3.91949814297486e-11
1.9524234174500278e-05,4.197249833252633e-11
1.955859269606661e-05,4.492099285950352e-11
1.9593011681361946e-05,4.8049470015508624e-11
1.9627491236789666e-05,5.136725203951119e-11
